date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:07:42	109874/109874	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2009%20May%202020%2020:07:40%20GMT	https://ripara.7uptheme.net/2018/11/02/the-full-story-of-1960s-car-wheels-collection/	ripara.7uptheme.net/2018/11/02/the-full-story-of-1960s-car-wheels-collection/index.html	(from https://ripara.7uptheme.net/)
23:07:42	105953/105953	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2009%20May%202020%2020:07:40%20GMT	https://ripara.7uptheme.net/2018/11/28/the-story-of-designer-hailey-with-car-wheels-2/	ripara.7uptheme.net/2018/11/28/the-story-of-designer-hailey-with-car-wheels-2/index.html	(from https://ripara.7uptheme.net/)
23:07:44	21592/21592	---M--	200	added ('OK')	application/javascript	etag:%225458-597c3688abbfb%22	http://ripara.7uptheme.net/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min.js	ripara.7uptheme.net/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min.js	(from https://ripara.7uptheme.net/)
23:07:46	16184/16184	---M--	200	added ('OK')	application/javascript	etag:%223f38-597c364abdc3a%22	https://ripara.7uptheme.net/wp-includes/js/underscore.min.js	ripara.7uptheme.net/wp-includes/js/underscore.min.js	(from https://ripara.7uptheme.net/)
23:07:48	1046/1046	---M--	200	added ('OK')	application/javascript	etag:%22416-597c364adef76%22	https://ripara.7uptheme.net/wp-includes/js/wp-util.min.js	ripara.7uptheme.net/wp-includes/js/wp-util.min.js	(from https://ripara.7uptheme.net/)
23:07:50	12827/12827	---M--	200	added ('OK')	application/javascript	etag:%22321b-597c3688aac5b%22	https://ripara.7uptheme.net/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js	ripara.7uptheme.net/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js	(from https://ripara.7uptheme.net/)
23:07:53	48944/48944	---M--	200	added ('OK')	application/javascript	etag:%22bf30-597c365659595%22	https://ripara.7uptheme.net/wp-content/themes/ripara/assets/js/lib/bootstrap4.0.min.js	ripara.7uptheme.net/wp-content/themes/ripara/assets/js/lib/bootstrap4.0.min.js	(from https://ripara.7uptheme.net/)
23:07:55	8113/8113	---M--	200	added ('OK')	application/javascript	etag:%221fb1-597c364add036%22	https://ripara.7uptheme.net/wp-includes/js/imagesloaded.min.js	ripara.7uptheme.net/wp-includes/js/imagesloaded.min.js	(from https://ripara.7uptheme.net/)
23:07:58	28953/28953	---M--	200	added ('OK')	application/javascript	etag:%227119-597c364abdc3a%22	https://ripara.7uptheme.net/wp-includes/js/masonry.min.js	ripara.7uptheme.net/wp-includes/js/masonry.min.js	(from https://ripara.7uptheme.net/)
23:07:58	1819/1819	---M--	200	added ('OK')	application/javascript	etag:%2271b-597c364aae23c%22	https://ripara.7uptheme.net/wp-includes/js/jquery/jquery.masonry.min.js	ripara.7uptheme.net/wp-includes/js/jquery/jquery.masonry.min.js	(from https://ripara.7uptheme.net/)
23:08:00	4000/4000	---M--	200	added ('OK')	application/javascript	etag:%22fa0-597c364aaf1dc%22	https://ripara.7uptheme.net/wp-includes/js/jquery/ui/core.min.js	ripara.7uptheme.net/wp-includes/js/jquery/ui/core.min.js	(from https://ripara.7uptheme.net/)
23:08:02	6908/6908	---M--	200	added ('OK')	application/javascript	etag:%221afc-597c364aae23c%22	https://ripara.7uptheme.net/wp-includes/js/jquery/ui/widget.min.js	ripara.7uptheme.net/wp-includes/js/jquery/ui/widget.min.js	(from https://ripara.7uptheme.net/)
23:08:04	12110/12110	---M--	200	added ('OK')	application/javascript	etag:%222f4e-597c364aaf1dc%22	https://ripara.7uptheme.net/wp-includes/js/jquery/ui/tabs.min.js	ripara.7uptheme.net/wp-includes/js/jquery/ui/tabs.min.js	(from https://ripara.7uptheme.net/)
23:08:06	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2009%20May%202020%2020:08:05%20GMT	https://ripara.7uptheme.net/check-out/	ripara.7uptheme.net/check-out/index.html	(from https://ripara.7uptheme.net/)
23:08:06	3148/3148	---M--	200	added ('OK')	application/javascript	etag:%22c4c-597c364aae23c%22	https://ripara.7uptheme.net/wp-includes/js/jquery/ui/mouse.min.js	ripara.7uptheme.net/wp-includes/js/jquery/ui/mouse.min.js	(from https://ripara.7uptheme.net/)
23:08:08	10987/10987	---M--	200	added ('OK')	application/javascript	etag:%222aeb-597c364aae23c%22	https://ripara.7uptheme.net/wp-includes/js/jquery/ui/slider.min.js	ripara.7uptheme.net/wp-includes/js/jquery/ui/slider.min.js	(from https://ripara.7uptheme.net/)
23:08:11	31093/31093	---M--	200	added ('OK')	application/javascript	etag:%227975-597c365659595%22	https://ripara.7uptheme.net/wp-content/themes/ripara/assets/js/lib/jquery.fancybox.min.js	ripara.7uptheme.net/wp-content/themes/ripara/assets/js/lib/jquery.fancybox.min.js	(from https://ripara.7uptheme.net/)
23:08:11	23890/23890	---M--	200	added ('OK')	application/javascript	etag:%225d52-597c365659595%22	https://ripara.7uptheme.net/wp-content/themes/ripara/assets/js/lib/owl.carousel.min.js	ripara.7uptheme.net/wp-content/themes/ripara/assets/js/lib/owl.carousel.min.js	(from https://ripara.7uptheme.net/)
23:08:13	2508/2508	---M--	200	added ('OK')	application/javascript	etag:%229cc-597c365659595%22	https://ripara.7uptheme.net/wp-content/themes/ripara/assets/js/lib/jquery.jcarousellite.min.js	ripara.7uptheme.net/wp-content/themes/ripara/assets/js/lib/jquery.jcarousellite.min.js	(from https://ripara.7uptheme.net/)
23:08:14	45483/45483	---M--	200	added ('OK')	application/javascript	etag:%22b1ab-597c365659595%22	https://ripara.7uptheme.net/wp-content/themes/ripara/assets/js/lib/jquery.mCustomScrollbar.min.js	ripara.7uptheme.net/wp-content/themes/ripara/assets/js/lib/jquery.mCustomScrollbar.min.js	(from https://ripara.7uptheme.net/)
23:08:17	37926/37926	---M--	200	added ('OK')	application/javascript	etag:%229426-597c365659595%22	https://ripara.7uptheme.net/wp-content/themes/ripara/assets/js/lib/jquery.elevatezoom.min.js	ripara.7uptheme.net/wp-content/themes/ripara/assets/js/lib/jquery.elevatezoom.min.js	(from https://ripara.7uptheme.net/)
23:08:17	13803/13803	---M--	200	added ('OK')	application/javascript	etag:%2235eb-597c36565a535%22	https://ripara.7uptheme.net/wp-content/themes/ripara/assets/js/lib/TimeCircles.min.js	ripara.7uptheme.net/wp-content/themes/ripara/assets/js/lib/TimeCircles.min.js	(from https://ripara.7uptheme.net/)
23:08:20	3688/3688	---M--	200	added ('OK')	application/javascript	etag:%22e68-597c36565a535%22	https://ripara.7uptheme.net/wp-content/themes/ripara/assets/js/lib/numscroller.js	ripara.7uptheme.net/wp-content/themes/ripara/assets/js/lib/numscroller.js	(from https://ripara.7uptheme.net/)
23:08:20	2668/2668	---M--	200	added ('OK')	application/javascript	etag:%22a6c-597c36565a535%22	https://ripara.7uptheme.net/wp-content/themes/ripara/assets/js/lib/hoverdirection.js	ripara.7uptheme.net/wp-content/themes/ripara/assets/js/lib/hoverdirection.js	(from https://ripara.7uptheme.net/)
23:08:21	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2009%20May%202020%2020:08:15%20GMT	https://ripara.7uptheme.net/?action=yith-woocompare-add-product&id=1188	ripara.7uptheme.net/index3a48.html	(from https://ripara.7uptheme.net/)
23:08:21	44658/44658	---M--	200	added ('OK')	application/javascript	etag:%22ae72-597c36565d414%22	https://ripara.7uptheme.net/wp-content/themes/ripara/assets/js/script.js	ripara.7uptheme.net/wp-content/themes/ripara/assets/js/script.js	(from https://ripara.7uptheme.net/)
23:08:23	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2009%20May%202020%2020:08:22%20GMT	https://ripara.7uptheme.net/?action=yith-woocompare-add-product&id=1710	ripara.7uptheme.net/indexd220.html	(from https://ripara.7uptheme.net/)
23:08:24	18730/18730	---M--	200	added ('OK')	application/javascript	etag:%22492a-597c365659595%22	https://ripara.7uptheme.net/wp-content/themes/ripara/assets/js/theme.js	ripara.7uptheme.net/wp-content/themes/ripara/assets/js/theme.js	(from https://ripara.7uptheme.net/)
23:08:24	130068/130068	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:22%20GMT	https://ripara.7uptheme.net/product/engine-qct-132/	ripara.7uptheme.net/product/engine-qct-132/index.html	(from https://ripara.7uptheme.net/)
23:08:24	57734/57734	---M--	200	added ('OK')	application/javascript	etag:%22e186-597c36565d414%22	https://ripara.7uptheme.net/wp-content/themes/ripara/assets/js/ajax.js	ripara.7uptheme.net/wp-content/themes/ripara/assets/js/ajax.js	(from https://ripara.7uptheme.net/)
23:08:25	169800/169800	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:23%20GMT	https://ripara.7uptheme.net/?add_to_wishlist=945	ripara.7uptheme.net/indexcadd.html	(from https://ripara.7uptheme.net/)
23:08:26	1403/1403	---M--	200	added ('OK')	application/javascript	etag:%2257b-597c364abdc3a%22	https://ripara.7uptheme.net/wp-includes/js/wp-embed.min.js	ripara.7uptheme.net/wp-includes/js/wp-embed.min.js	(from https://ripara.7uptheme.net/)
23:08:26	171175/171175	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:25%20GMT	https://ripara.7uptheme.net/?add-to-cart=945	ripara.7uptheme.net/indexd9e9.html	(from https://ripara.7uptheme.net/)
23:08:27	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2009%20May%202020%2020:08:25%20GMT	https://ripara.7uptheme.net/?action=yith-woocompare-add-product&id=945	ripara.7uptheme.net/index1376.html	(from https://ripara.7uptheme.net/)
23:08:28	20601/20601	---M--	200	added ('OK')	application/javascript	etag:%225079-597c3684f5958%22	https://ripara.7uptheme.net/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js	ripara.7uptheme.net/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js	(from https://ripara.7uptheme.net/)
23:08:29	171243/171243	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:27%20GMT	https://ripara.7uptheme.net/?add_to_wishlist=2108	ripara.7uptheme.net/indexcc46.html	(from https://ripara.7uptheme.net/)
23:08:29	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2009%20May%202020%2020:08:27%20GMT	https://ripara.7uptheme.net/?action=yith-woocompare-add-product&id=2108	ripara.7uptheme.net/index231c.html	(from https://ripara.7uptheme.net/)
23:08:29	171243/171243	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:27%20GMT	https://ripara.7uptheme.net/?add_to_wishlist=2248	ripara.7uptheme.net/index25c6.html	(from https://ripara.7uptheme.net/)
23:08:29	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2009%20May%202020%2020:08:29%20GMT	https://ripara.7uptheme.net/?action=yith-woocompare-add-product&id=2248	ripara.7uptheme.net/index5c1a.html	(from https://ripara.7uptheme.net/)
23:08:30	12834/12834	---M--	200	added ('OK')	application/javascript	etag:%223222-597c36855160c%22	https://ripara.7uptheme.net/wp-content/plugins/js_composer/assets/lib/bower/skrollr/dist/skrollr.min.js	ripara.7uptheme.net/wp-content/plugins/js_composer/assets/lib/bower/skrollr/dist/skrollr.min.js	(from https://ripara.7uptheme.net/)
23:08:32	171243/171243	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:31%20GMT	https://ripara.7uptheme.net/?add_to_wishlist=2244	ripara.7uptheme.net/index9f19.html	(from https://ripara.7uptheme.net/)
23:08:33	22782/22782	---M--	200	added ('OK')	application/javascript	etag:%2258fe-597c368486426%22	https://ripara.7uptheme.net/wp-content/plugins/mailchimp-for-wp/assets/js/forms-api.min.js	ripara.7uptheme.net/wp-content/plugins/mailchimp-for-wp/assets/js/forms-api.min.js	(from https://ripara.7uptheme.net/)
23:08:34	172546/172546	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:31%20GMT	https://ripara.7uptheme.net/?add-to-cart=2248	ripara.7uptheme.net/indexe983.html	(from https://ripara.7uptheme.net/)
23:08:34	172616/172616	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:31%20GMT	https://ripara.7uptheme.net/?add_to_wishlist=2247	ripara.7uptheme.net/indexc43b.html	(from https://ripara.7uptheme.net/)
23:08:35	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2009%20May%202020%2020:08:31%20GMT	https://ripara.7uptheme.net/?action=yith-woocompare-add-product&id=2247	ripara.7uptheme.net/indexaf8b.html	(from https://ripara.7uptheme.net/)
23:08:35	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2009%20May%202020%2020:08:33%20GMT	https://ripara.7uptheme.net/?action=yith-woocompare-add-product&id=2244	ripara.7uptheme.net/index6dae.html	(from https://ripara.7uptheme.net/)
23:08:35	174005/174005	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:34%20GMT	https://ripara.7uptheme.net/?add-to-cart=2244	ripara.7uptheme.net/indexc7bd.html	(from https://ripara.7uptheme.net/)
23:08:36	87767/87767	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2009%20May%202020%2020:08:35%20GMT	https://ripara.7uptheme.net/wp-content/plugins/7up-core/libs/assets/admin/img/logo.png	ripara.7uptheme.net/wp-content/plugins/7up-core/libs/assets/admin/img/logo.png	(from https://ripara.7uptheme.net/wp-content/plugins/7up-core/libs/assets/admin/css/admin.css)
23:08:37	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2009%20May%202020%2020:08:36%20GMT	https://ripara.7uptheme.net/?action=yith-woocompare-add-product&id=2242	ripara.7uptheme.net/indexe64f.html	(from https://ripara.7uptheme.net/)
23:08:37	174075/174075	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:36%20GMT	https://ripara.7uptheme.net/?add_to_wishlist=2242	ripara.7uptheme.net/index1d88.html	(from https://ripara.7uptheme.net/)
23:08:38	175459/175459	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:36%20GMT	https://ripara.7uptheme.net/?add-to-cart=2242	ripara.7uptheme.net/index0baf.html	(from https://ripara.7uptheme.net/)
23:08:38	274/274	---M--	200	added ('OK')	image/png	etag:%22112-597c3684af461%22	https://ripara.7uptheme.net/wp-content/plugins/7up-core/libs/assets/admin/img/arrow-down.png	ripara.7uptheme.net/wp-content/plugins/7up-core/libs/assets/admin/img/arrow-down.png	(from https://ripara.7uptheme.net/wp-content/plugins/7up-core/libs/assets/admin/css/admin.css)
23:08:39	175529/175529	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:37%20GMT	https://ripara.7uptheme.net/?add_to_wishlist=2239	ripara.7uptheme.net/index7d7b.html	(from https://ripara.7uptheme.net/)
23:08:41	176937/176937	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:39%20GMT	https://ripara.7uptheme.net/?add-to-cart=2239	ripara.7uptheme.net/indexe6a5.html	(from https://ripara.7uptheme.net/)
23:08:42	177007/177007	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:39%20GMT	https://ripara.7uptheme.net/?add_to_wishlist=2238	ripara.7uptheme.net/index191c.html	(from https://ripara.7uptheme.net/)
23:08:44	178403/178403	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:41%20GMT	https://ripara.7uptheme.net/?add-to-cart=2238	ripara.7uptheme.net/index0290.html	(from https://ripara.7uptheme.net/)
23:08:44	178473/178473	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:42%20GMT	https://ripara.7uptheme.net/?add_to_wishlist=2236	ripara.7uptheme.net/index4bd5.html	(from https://ripara.7uptheme.net/)
23:08:44	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2009%20May%202020%2020:08:39%20GMT	https://ripara.7uptheme.net/?action=yith-woocompare-add-product&id=2239	ripara.7uptheme.net/indexe167.html	(from https://ripara.7uptheme.net/)
23:08:44	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2009%20May%202020%2020:08:40%20GMT	https://ripara.7uptheme.net/?action=yith-woocompare-add-product&id=2238	ripara.7uptheme.net/index98a9.html	(from https://ripara.7uptheme.net/)
23:08:44	64/64	---M--	200	added ('OK')	image/gif	etag:%2240-597c3685f56f6%22	https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/jquery.selectBox-arrow.gif	ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/jquery.selectBox-arrow.gif	(from https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/css/jquery.selectBox.css)
23:08:47	179875/179875	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:45%20GMT	https://ripara.7uptheme.net/?add-to-cart=2236	ripara.7uptheme.net/index30b0.html	(from https://ripara.7uptheme.net/)
23:08:48	159769/159769	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:46%20GMT	https://ripara.7uptheme.net/product/engine-frame-name-5/	ripara.7uptheme.net/product/engine-frame-name-5/index.html	(from https://ripara.7uptheme.net/)
23:08:48	180263/180263	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:46%20GMT	https://ripara.7uptheme.net/?add_to_wishlist=2233	ripara.7uptheme.net/index9cc0.html	(from https://ripara.7uptheme.net/)
23:08:48	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2009%20May%202020%2020:08:45%20GMT	https://ripara.7uptheme.net/?action=yith-woocompare-add-product&id=2236	ripara.7uptheme.net/indexecec.html	(from https://ripara.7uptheme.net/)
23:08:49	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-597c3685f2817%22	https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont.eot?v=4.7.0	ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont3e6e.eot	(from https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/css/font-awesome.min.css)
23:08:49	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2009%20May%202020%2020:08:48%20GMT	https://ripara.7uptheme.net/?action=yith-woocompare-add-product&id=2233	ripara.7uptheme.net/index08a4.html	(from https://ripara.7uptheme.net/)
23:08:51	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-597c3685f2817%22	https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont.eot?	ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfontd41d.eot	(from https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/css/font-awesome.min.css)
23:08:51	181645/181645	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:49%20GMT	https://ripara.7uptheme.net/?add-to-cart=2233	ripara.7uptheme.net/indexa7d5.html	(from https://ripara.7uptheme.net/)
23:08:51	156015/156015	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:49%20GMT	https://ripara.7uptheme.net/product/wheel-svn-1020-fixed-image/	ripara.7uptheme.net/product/wheel-svn-1020-fixed-image/index.html	(from https://ripara.7uptheme.net/)
23:08:52	125086/125086	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:51%20GMT	https://ripara.7uptheme.net/2019/01/08/high-quality-car-motors-are-only-available-at-our-shop-3/	ripara.7uptheme.net/2019/01/08/high-quality-car-motors-are-only-available-at-our-shop-3/index.html	(from https://ripara.7uptheme.net/)
23:08:52	77160/77160	---M--	200	added ('OK')	text/html	etag:%2212d68-597c3685f56f6%22	https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont3e6e.html	(from https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/css/font-awesome.min.css)
23:08:56	95034/95034	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2009%20May%202020%2020:08:53%20GMT	https://ripara.7uptheme.net/?page_id=3	ripara.7uptheme.net/index3b72.html	(from https://ripara.7uptheme.net/)
23:08:56	121137/121137	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:53%20GMT	https://ripara.7uptheme.net/2019/01/08/the-most-expensive-car-wheel-designers-biography-2/	ripara.7uptheme.net/2019/01/08/the-most-expensive-car-wheel-designers-biography-2/index.html	(from https://ripara.7uptheme.net/)
23:08:57	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-597c3685f4756%22	https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont.woff?v=4.7.0	ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont3e6e.woff	(from https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/css/font-awesome.min.css)
23:08:57	121134/121134	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:53%20GMT	https://ripara.7uptheme.net/2019/01/08/top-10-sets-of-auto-accessories-cheapest-in-2018-3/	ripara.7uptheme.net/2019/01/08/top-10-sets-of-auto-accessories-cheapest-in-2018-3/index.html	(from https://ripara.7uptheme.net/)
23:08:57	163470/163470	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20May%202020%2020:08:53%20GMT	https://ripara.7uptheme.net/author/7uptheme/	ripara.7uptheme.net/author/7uptheme/index.html	(from https://ripara.7uptheme.net/)
23:08:57	165548/165548	---M--	200	added ('OK')	application/font-sfnt	etag:%22286ac-597c3685f1877%22	https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/css/font-awesome.min.css)
23:08:59	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-597c3685f4756%22	https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont.svg?v=4.7.0	ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont3e6e.svg	(from https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/css/font-awesome.min.css)
23:08:59	1106/1106	---M--	200	added ('OK')	image/png	etag:%22452-597c3685f56f6%22	https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/jquery.selectBox-arrow.png	ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/jquery.selectBox-arrow.png	(from https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/css/style.css)
23:09:00	784/784	---M--	200	added ('OK')	image/png	etag:%22310-597c3685f56f6%22	https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/facebook.png	ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/facebook.png	(from https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/css/style.css)
23:09:01	913/913	---M--	200	added ('OK')	image/png	etag:%22391-597c3685f56f6%22	https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/twitter.png	ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/twitter.png	(from https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/css/style.css)
23:09:02	1706/1706	---M--	200	added ('OK')	image/jpeg	etag:%226aa-597c3685f56f6%22	https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/pinterest.jpg	ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/pinterest.jpg	(from https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/css/style.css)
23:09:03	13019/13019	---M--	200	added ('OK')	image/jpeg	etag:%2232db-597c3685f56f6%22	https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/googleplus.jpg	ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/googleplus.jpg	(from https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/css/style.css)
23:09:04	2486/2486	---M--	200	added ('OK')	image/jpeg	etag:%229b6-597c3685f56f6%22	https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/email.jpg	ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/email.jpg	(from https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/css/style.css)
23:09:05	1221/1221	---M--	200	added ('OK')	image/png	etag:%224c5-597c3685f56f6%22	https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/whatsapp.png	ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/whatsapp.png	(from https://ripara.7uptheme.net/wp-content/plugins/yith-woocommerce-wishlist/assets/css/style.css)
23:09:06	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-597c368490065%22	https://ripara.7uptheme.net/wp-content/plugins/contact-form-7/images/ajax-loader.gif	ripara.7uptheme.net/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from https://ripara.7uptheme.net/wp-content/plugins/contact-form-7/includes/css/styles.css)
23:09:07	15916/15916	---M--	200	added ('OK')	image/png	etag:%223e2c-597c36845474d%22	https://ripara.7uptheme.net/wp-content/plugins/woo-notification/images/close.png	ripara.7uptheme.net/wp-content/plugins/woo-notification/images/close.png	(from https://ripara.7uptheme.net/wp-content/plugins/woo-notification/css/woo-notification.min.css)
23:09:08	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268c-597c3688a007d%22	https://ripara.7uptheme.net/wp-content/plugins/woocommerce/assets/fonts/star.eot	ripara.7uptheme.net/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from https://ripara.7uptheme.net/wp-content/plugins/woocommerce/assets/css/woocommerce.css)
23:09:09	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268c-597c3688a007d%22	https://ripara.7uptheme.net/wp-content/plugins/woocommerce/assets/fonts/star.eot?	ripara.7uptheme.net/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from https://ripara.7uptheme.net/wp-content/plugins/woocommerce/assets/css/woocommerce.css)
23:09:10	1304/1304	---M--	200	added ('OK')	application/font-woff	etag:%22518-597c3688a007d%22	https://ripara.7uptheme.net/wp-content/plugins/woocommerce/assets/fonts/star.woff	ripara.7uptheme.net/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from https://ripara.7uptheme.net/wp-content/plugins/woocommerce/assets/css/woocommerce.css)
23:09:11	1512/1512	---M--	200	added ('OK')	application/font-sfnt	etag:%225e8-597c3688a007d%22	https://ripara.7uptheme.net/wp-content/plugins/woocommerce/assets/fonts/star.ttf	ripara.7uptheme.net/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from https://ripara.7uptheme.net/wp-content/plugins/woocommerce/assets/css/woocommerce.css)
